314.166 179.806 1843.855935 1842.683535 
279.262 251.491 1860.688123 1861.027197 
249.771 309.896 1857.070783 1856.071508 
224.619 356.877 1834.248593 1832.975221
203.036 394.708 1793.906871 1796.203149 
184.888 424.662 1736.912962 1748.755205 
169.933 447.576 1662.300388 1690.382276 
163.294 457.249 1618.394893 1656.390302 

