280.963 79.232  1750.077211 1730.418109 
244.240 154.686 1776.820106 1770.389586 
213.051 217.900 1783.685350 1784.003464  
186.623 269.533 1771.453503 1776.952535  
164.092 311.349 1741.488110 1753.934172 
144.935 345.086 1695.243952 1718.799092  
129.057 371.646 1632.943088 1673.783172  
122.234 382.525 1595.512429 1647.340085  



